tipo,score,name_sim,cat_sim,med_sim,est_sim,col_sim,mat_sim,fab_sim,cod_sim,des_sim,items_sim,precio_diff,precio_rel,costo_diff,costo_rel,id1,local1,nombre1,categoria1,medida1,estado1,color1,material1,fabricante1,codigo1,descripcion1,precio_venta1,precio_costo1,cantidad1,is_combo1,items_sig1,id2,local2,nombre2,categoria2,medida2,estado2,color2,material2,fabricante2,codigo2,descripcion2,precio_venta2,precio_costo2,cantidad2,is_combo2,items_sig2
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16000.0,0.2319,0.0,0.0,206,Vidriera,colchon eco 17alto,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,69000.00,0.00,1,0,,205,Vidriera,colchon eco 13alto,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,53000.00,0.00,3,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,0.0923,0.0,0.0,56,Estacion,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,1,0,,22,Estacion,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,1,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.1186,0.0,0.0,56,Estacion,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,1,0,,136,Longchamps,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,5,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,0.0923,0.0,0.0,56,Estacion,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,1,0,,138,Longchamps,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,3,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,0.0923,0.0,0.0,56,Estacion,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,1,0,,375,Vidriera,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,1,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.1186,0.0,0.0,56,Estacion,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,1,0,,376,Vidriera,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,1,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,0.0923,0.0,0.0,22,Estacion,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,1,0,,137,Longchamps,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,5,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13000.0,0.2,0.0,0.0,22,Estacion,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,1,0,,136,Longchamps,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,5,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,0.0923,0.0,0.0,22,Estacion,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,1,0,,374,Vidriera,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,2,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13000.0,0.2,0.0,0.0,22,Estacion,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,1,0,,376,Vidriera,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,1,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.1186,0.0,0.0,137,Longchamps,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,5,0,,136,Longchamps,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,5,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,0.0923,0.0,0.0,137,Longchamps,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,5,0,,138,Longchamps,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,3,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,0.0923,0.0,0.0,137,Longchamps,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,5,0,,375,Vidriera,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,1,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.1186,0.0,0.0,137,Longchamps,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,5,0,,376,Vidriera,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,1,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13000.0,0.2,0.0,0.0,136,Longchamps,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,5,0,,138,Longchamps,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,3,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.1186,0.0,0.0,136,Longchamps,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,5,0,,374,Vidriera,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,2,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13000.0,0.2,0.0,0.0,136,Longchamps,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,5,0,,375,Vidriera,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,1,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,0.0923,0.0,0.0,138,Longchamps,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,3,0,,374,Vidriera,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,2,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13000.0,0.2,0.0,0.0,138,Longchamps,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,3,0,,376,Vidriera,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,1,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,0.0923,0.0,0.0,374,Vidriera,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,2,0,,375,Vidriera,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,1,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.1186,0.0,0.0,374,Vidriera,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,2,0,,376,Vidriera,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,1,0,
producto,0.9855,0.9444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13000.0,0.2,0.0,0.0,375,Vidriera,cajonera 7 cajones,dormitorio,,Nuevo,,pino,ramon,,,65000.00,0.00,1,0,,376,Vidriera,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,1,0,
producto,0.9832,0.9355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70000.0,0.1458,0.0,0.0,102,Longchamps,colchon gold jackard sin pillow,dormitorio,2 1/2 plazas,Nuevo,,espuma,taurus,,,410000.00,0.00,9,0,,160,Longchamps,colchon gold jackard con pillow,dormitorio,2 1/2 plazas,Nuevo,,espuma,taurus,,,480000.00,0.00,2,0,
producto,0.9832,0.9355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70000.0,0.1458,0.0,0.0,160,Longchamps,colchon gold jackard con pillow,dormitorio,2 1/2 plazas,Nuevo,,espuma,taurus,,,480000.00,0.00,2,0,,79,Estacion,colchon gold jackard sin pillow,dormitorio,2 1/2 plazas,Nuevo,,espuma,taurus,,,410000.00,0.00,1,0,
producto,0.9829,1.0,1.0,0.8696,1.0,1.0,0.9333,1.0,1.0,1.0,1.0,53000.0,0.2112,0.0,0.0,83,Estacion,colchon silver,dormitorio,2 1/2 plazas,Nuevo,,resorte,taurus,,,251000.00,0.00,1,0,,223,Vidriera,colchon silver,dormitorio,1 1/2 plaza,Nuevo,,resortes,taurus,,,198000.00,0.00,0,0,
producto,0.9829,1.0,1.0,0.8696,1.0,1.0,0.9333,1.0,1.0,1.0,1.0,53000.0,0.2112,0.0,0.0,113,Longchamps,colchon silver,dormitorio,2 1/2 plazas,Nuevo,,resorte,taurus,,,251000.00,0.00,5,0,,223,Vidriera,colchon silver,dormitorio,1 1/2 plaza,Nuevo,,resortes,taurus,,,198000.00,0.00,0,0,
producto,0.9829,1.0,1.0,0.8696,1.0,1.0,0.9333,1.0,1.0,1.0,1.0,53000.0,0.2112,0.0,0.0,233,Vidriera,colchon silver,dormitorio,2 1/2 plazas,Nuevo,,resorte,taurus,,,251000.00,0.00,2,0,,223,Vidriera,colchon silver,dormitorio,1 1/2 plaza,Nuevo,,resortes,taurus,,,198000.00,0.00,0,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,0.0531,0.0,0.0,173,Longchamps,mesa,comedor,"1,20m",Nuevo,,pino,ramon,,,53500.00,0.00,2,0,,175,Longchamps,mesa,comedor,"1,40m",Nuevo,,pino,ramon,,,56500.00,0.00,3,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,0.0531,0.0,0.0,173,Longchamps,mesa,comedor,"1,20m",Nuevo,,pino,ramon,,,53500.00,0.00,2,0,,411,Estacion,mesa,comedor,"1,40m",Nuevo,,pino,ramon,,,56500.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6500.0,0.1083,0.0,0.0,173,Longchamps,mesa,comedor,"1,20m",Nuevo,,pino,ramon,,,53500.00,0.00,2,0,,176,Longchamps,mesa,comedor,"1,60m",Nuevo,,pino,ramon,,,60000.00,0.00,0,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10500.0,0.1641,0.0,0.0,173,Longchamps,mesa,comedor,"1,20m",Nuevo,,pino,ramon,,,53500.00,0.00,2,0,,177,Longchamps,mesa,comedor,"1,80m",Nuevo,,pino,ramon,,,64000.00,0.00,2,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,0.0531,0.0,0.0,412,Estacion,mesa,comedor,"1,20m",Nuevo,,pino,ramon,,,53500.00,0.00,1,0,,175,Longchamps,mesa,comedor,"1,40m",Nuevo,,pino,ramon,,,56500.00,0.00,3,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,0.0531,0.0,0.0,412,Estacion,mesa,comedor,"1,20m",Nuevo,,pino,ramon,,,53500.00,0.00,1,0,,411,Estacion,mesa,comedor,"1,40m",Nuevo,,pino,ramon,,,56500.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6500.0,0.1083,0.0,0.0,412,Estacion,mesa,comedor,"1,20m",Nuevo,,pino,ramon,,,53500.00,0.00,1,0,,176,Longchamps,mesa,comedor,"1,60m",Nuevo,,pino,ramon,,,60000.00,0.00,0,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10500.0,0.1641,0.0,0.0,412,Estacion,mesa,comedor,"1,20m",Nuevo,,pino,ramon,,,53500.00,0.00,1,0,,177,Longchamps,mesa,comedor,"1,80m",Nuevo,,pino,ramon,,,64000.00,0.00,2,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3500.0,0.0583,0.0,0.0,175,Longchamps,mesa,comedor,"1,40m",Nuevo,,pino,ramon,,,56500.00,0.00,3,0,,176,Longchamps,mesa,comedor,"1,60m",Nuevo,,pino,ramon,,,60000.00,0.00,0,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7500.0,0.1172,0.0,0.0,175,Longchamps,mesa,comedor,"1,40m",Nuevo,,pino,ramon,,,56500.00,0.00,3,0,,177,Longchamps,mesa,comedor,"1,80m",Nuevo,,pino,ramon,,,64000.00,0.00,2,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3500.0,0.0583,0.0,0.0,411,Estacion,mesa,comedor,"1,40m",Nuevo,,pino,ramon,,,56500.00,0.00,1,0,,176,Longchamps,mesa,comedor,"1,60m",Nuevo,,pino,ramon,,,60000.00,0.00,0,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7500.0,0.1172,0.0,0.0,411,Estacion,mesa,comedor,"1,40m",Nuevo,,pino,ramon,,,56500.00,0.00,1,0,,177,Longchamps,mesa,comedor,"1,80m",Nuevo,,pino,ramon,,,64000.00,0.00,2,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4000.0,0.0625,0.0,0.0,176,Longchamps,mesa,comedor,"1,60m",Nuevo,,pino,ramon,,,60000.00,0.00,0,0,,177,Longchamps,mesa,comedor,"1,80m",Nuevo,,pino,ramon,,,64000.00,0.00,2,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,0.0531,0.0,0.0,308,Vidriera,mesa eco,comedor,"1,20m",Nuevo,,pino,ramon,,,53500.00,0.00,1,0,,309,Vidriera,mesa eco,comedor,"1,40m",Nuevo,,pino,ramon,,,56500.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82500.0,0.3929,0.0,0.0,168,Longchamps,placard macizo,dormitorio,"1,60m",Nuevo,,pino,pinitos,,,210000.00,0.00,3,0,,352,Vidriera,placard macizo,dormitorio,"1,20m",Nuevo,,pino,pinitos,,,127500.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82500.0,0.3929,0.0,0.0,168,Longchamps,placard macizo,dormitorio,"1,60m",Nuevo,,pino,pinitos,,,210000.00,0.00,3,0,,406,Longchamps,placard macizo,dormitorio,"1,20m",Nuevo,,pino,pinitos,,,127500.00,0.00,3,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82500.0,0.3929,0.0,0.0,356,Vidriera,placard macizo,dormitorio,"1,60m",Nuevo,,pino,pinitos,,,210000.00,0.00,1,0,,352,Vidriera,placard macizo,dormitorio,"1,20m",Nuevo,,pino,pinitos,,,127500.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82500.0,0.3929,0.0,0.0,356,Vidriera,placard macizo,dormitorio,"1,60m",Nuevo,,pino,pinitos,,,210000.00,0.00,1,0,,406,Longchamps,placard macizo,dormitorio,"1,20m",Nuevo,,pino,pinitos,,,127500.00,0.00,3,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87500.0,0.4167,0.0,0.0,358,Vidriera,placard corredizo,dormitorio,"1,60m",Nuevo,,pino,pinitos,,,210000.00,0.00,1,0,,204,Longchamps,placard corredizo,dormitorio,"1,20m",Nuevo,,pino,pinitos,,,122500.00,0.00,2,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87500.0,0.4167,0.0,0.0,358,Vidriera,placard corredizo,dormitorio,"1,60m",Nuevo,,pino,pinitos,,,210000.00,0.00,1,0,,350,Vidriera,placard corredizo,dormitorio,"1,20m",Nuevo,,pino,pinitos,,,122500.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87500.0,0.4167,0.0,0.0,407,Longchamps,placard corredizo,dormitorio,"1,60m",Nuevo,,pino,pinitos,,,210000.00,0.00,3,0,,204,Longchamps,placard corredizo,dormitorio,"1,20m",Nuevo,,pino,pinitos,,,122500.00,0.00,2,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87500.0,0.4167,0.0,0.0,407,Longchamps,placard corredizo,dormitorio,"1,60m",Nuevo,,pino,pinitos,,,210000.00,0.00,3,0,,350,Vidriera,placard corredizo,dormitorio,"1,20m",Nuevo,,pino,pinitos,,,122500.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17000.0,0.2073,0.0,0.0,357,Vidriera,alzada corrediza,cocina,"1,60m",Nuevo,,pino,pinitos,,,82000.00,0.00,1,0,,409,Longchamps,alzada corrediza,cocina,"1,20m",Nuevo,,pino,pinitos,,,65000.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17000.0,0.2073,0.0,0.0,408,Longchamps,alzada corrediza,cocina,"1,60m",Nuevo,,pino,pinitos,,,82000.00,0.00,2,0,,409,Longchamps,alzada corrediza,cocina,"1,20m",Nuevo,,pino,pinitos,,,65000.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12700.0,0.1334,0.0,0.0,279,Longchamps,alacena,cocina,"1,40m",Nuevo,,pino,,,,82500.00,0.00,2,0,,280,Longchamps,alacena,cocina,"1,60m",Nuevo,,pino,,,,95200.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22000.0,0.1533,0.0,0.0,502,Longchamps,alacena,cocina,"1,20m",Nuevo,blanco y venezia,melamina,mosconi,,,121500.00,0.00,1,0,,505,Longchamps,alacena,cocina,"1,40m",Nuevo,blanco y venezia,melamina,mosconi,,,143500.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22000.0,0.1533,0.0,0.0,503,Longchamps,alacena,cocina,"1,20m",Nuevo,blanco,melamina,mosconi,,,121500.00,0.00,1,0,,504,Longchamps,alacena,cocina,"1,40m",Nuevo,blanco,melamina,mosconi,,,143500.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13600.0,0.1053,0.0,0.0,262,Longchamps,bajo mesada,cocina,"1,40m",Nuevo,,pino,,,,115600.00,0.00,1,0,,263,Longchamps,bajo mesada,cocina,"1,60m",Nuevo,,pino,,,,129200.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25500.0,0.1807,0.0,0.0,262,Longchamps,bajo mesada,cocina,"1,40m",Nuevo,,pino,,,,115600.00,0.00,1,0,,264,Longchamps,bajo mesada,cocina,"1,80m",Nuevo,,pino,,,,141100.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11900.0,0.0843,0.0,0.0,263,Longchamps,bajo mesada,cocina,"1,60m",Nuevo,,pino,,,,129200.00,0.00,1,0,,264,Longchamps,bajo mesada,cocina,"1,80m",Nuevo,,pino,,,,141100.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37000.0,0.1737,0.0,0.0,508,Longchamps,bajo mesada,cocina,"1,20m",Nuevo,blanco,melamina,mosconi,,,176000.00,0.00,2,0,,510,Longchamps,bajo mesada,cocina,"1,40m",Nuevo,blanco,melamina,mosconi,,,213000.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24000.0,0.1472,0.0,0.0,429,Longchamps,mesada,cocina,"1,60m",Nuevo,.,granitex,.,,,163000.00,0.00,1,0,,428,Longchamps,mesada,cocina,"1,40m",Nuevo,.,granitex,.,,,139000.00,0.00,1,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17000.0,0.3469,0.0,0.0,699,Longchamps,colchon de cuna,infantil,"1,40x0,80m",Nuevo,,espuma,,,,49000.00,0.00,9,0,,700,Longchamps,colchon de cuna,infantil,"1,20x0,60m",Nuevo,,espuma,,,,32000.00,0.00,10,0,
producto,0.9826,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33000.0,0.2,0.0,0.0,130,Longchamps,bahiut,living,"1,60m",Nuevo,,pino,pinitos,,,165000.00,0.00,2,0,,131,Longchamps,bahiut,living,"1,40m",Nuevo,,pino,pinitos,,,132000.00,0.00,0,0,
producto,0.9816,0.973,1.0,0.8696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28000.0,0.2456,0.0,0.0,105,Longchamps,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,86000.00,0.00,1,0,,739,Longchamps,colchon eco 17 alto,dormitorio,2 1/2 plazas,Nuevo,,espuma,taurus,,,114000.00,0.00,1,0,
producto,0.9816,0.973,1.0,0.8696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28000.0,0.2456,0.0,0.0,739,Longchamps,colchon eco 17 alto,dormitorio,2 1/2 plazas,Nuevo,,espuma,taurus,,,114000.00,0.00,1,0,,219,Vidriera,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,86000.00,0.00,2,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26000.0,0.2476,0.0,0.0,209,Vidriera,colchon standard 17alto,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,79000.00,0.00,1,0,,220,Vidriera,colchon standard 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,105000.00,0.00,2,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26000.0,0.2476,0.0,0.0,66,Estacion,colchon standard 17alto,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,79000.00,0.00,1,0,,220,Vidriera,colchon standard 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,105000.00,0.00,2,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17000.0,0.1977,0.0,0.0,68,Estacion,colchon eco 17alto,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,69000.00,0.00,1,0,,105,Longchamps,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,86000.00,0.00,1,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17000.0,0.1977,0.0,0.0,68,Estacion,colchon eco 17alto,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,69000.00,0.00,1,0,,219,Vidriera,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,86000.00,0.00,2,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17000.0,0.1977,0.0,0.0,206,Vidriera,colchon eco 17alto,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,69000.00,0.00,1,0,,105,Longchamps,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,86000.00,0.00,1,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17000.0,0.1977,0.0,0.0,206,Vidriera,colchon eco 17alto,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,69000.00,0.00,1,0,,219,Vidriera,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,86000.00,0.00,2,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40000.0,0.1633,0.0,0.0,217,Vidriera,colchon super lujo,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,205000.00,0.00,2,0,,226,Vidriera,colchon super lujo,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,245000.00,0.00,1,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40000.0,0.1633,0.0,0.0,71,Estacion,colchon super lujo,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,205000.00,0.00,1,0,,226,Vidriera,colchon super lujo,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,245000.00,0.00,1,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45000.0,0.1475,0.0,0.0,104,Longchamps,colchon equis,dormitorio,1 plaza,Nuevo,,resorte,taurus,,,260000.00,0.00,4,0,,227,Vidriera,colchon equis,dormitorio,1 1/2 plaza,Nuevo,,resorte,taurus,,,305000.00,0.00,1,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45000.0,0.1475,0.0,0.0,215,Vidriera,colchon equis,dormitorio,1 plaza,Nuevo,,resorte,taurus,,,260000.00,0.00,1,0,,227,Vidriera,colchon equis,dormitorio,1 1/2 plaza,Nuevo,,resorte,taurus,,,305000.00,0.00,1,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35000.0,0.1429,0.0,0.0,69,Estacion,colchon palace sin pillow,dormitorio,1 plaza,Nuevo,,resorte,taurus,,,210000.00,0.00,1,0,,107,Longchamps,colchon palace sin pillow,dormitorio,1 1/2 plaza,Nuevo,,resorte,taurus,,,245000.00,0.00,1,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35000.0,0.1429,0.0,0.0,69,Estacion,colchon palace sin pillow,dormitorio,1 plaza,Nuevo,,resorte,taurus,,,210000.00,0.00,1,0,,224,Vidriera,colchon palace sin pillow,dormitorio,1 1/2 plaza,Nuevo,,resorte,taurus,,,245000.00,0.00,1,0,
producto,0.9807,1.0,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60000.0,0.1935,0.0,0.0,216,Vidriera,colchon gold jackard,dormitorio,1 plaza,Nuevo,,espuma,taurus,,,250000.00,0.00,1,0,,228,Vidriera,colchon gold jackard,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,310000.00,0.00,1,0,
