tipo,score,name_sim,cat_sim,med_sim,est_sim,col_sim,mat_sim,fab_sim,cod_sim,des_sim,items_sim,precio_diff,precio_rel,costo_diff,costo_rel,id1,local1,nombre1,categoria1,medida1,estado1,color1,material1,fabricante1,codigo1,descripcion1,precio_venta1,precio_costo1,cantidad1,is_combo1,items_sig1,id2,local2,nombre2,categoria2,medida2,estado2,color2,material2,fabricante2,codigo2,descripcion2,precio_venta2,precio_costo2,cantidad2,is_combo2,items_sig2
producto,0.9043,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,711,Estacion,secador de pelo,cuidado personal,,Nuevo,verde,,remington,D27A,,100000.00,0.00,2,0,,710,Estacion,secador de pelo,cuidado personal,,Nuevo,negro,,remington,D31A,,100000.00,0.00,2,0,
producto,0.9034,1.0,1.0,1.0,1.0,0.0,1.0,0.8889,1.0,1.0,1.0,0.0,0.0,0.0,0.0,304,Vidriera,silla kila,comedor,,Nuevo,,caño,maña,,,37000.00,0.00,6,0,,681,Longchamps,silla kila,comedor,,Nuevo,6 maiz y 6 rojas,caño,mania,,,37000.00,0.00,12,0,
producto,0.8957,0.9333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3000.0,0.0101,0.0,0.0,251,Longchamps,termotanque 55l,electrodomesticos,,Nuevo,,electrico,escorial,,,297000.00,0.00,1,0,,55,Estacion,termotanque 45l,electrodomesticos,,Nuevo,,gas,escorial,,,294000.00,0.00,1,0,
producto,0.8957,0.9333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3000.0,0.0101,0.0,0.0,251,Longchamps,termotanque 55l,electrodomesticos,,Nuevo,,electrico,escorial,,,297000.00,0.00,1,0,,269,Vidriera,termotanque 45l,electrodomesticos,,Nuevo,,gas,escorial,,,294000.00,0.00,3,0,
producto,0.8957,0.9333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10000.0,0.0303,0.0,0.0,250,Longchamps,termotanque 90l,electrodomesticos,,Nuevo,,electrico,escorial,,,320000.00,0.00,1,0,,271,Vidriera,termotanque 80l,electrodomesticos,,Nuevo,,gas,escorial,,,330000.00,0.00,2,0,
producto,0.8957,0.9333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3000.0,0.0101,0.0,0.0,54,Estacion,termotanque 55l,electrodomesticos,,Nuevo,,electrico,escorial,,,297000.00,0.00,1,0,,55,Estacion,termotanque 45l,electrodomesticos,,Nuevo,,gas,escorial,,,294000.00,0.00,1,0,
producto,0.8957,0.9333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3000.0,0.0101,0.0,0.0,54,Estacion,termotanque 55l,electrodomesticos,,Nuevo,,electrico,escorial,,,297000.00,0.00,1,0,,269,Vidriera,termotanque 45l,electrodomesticos,,Nuevo,,gas,escorial,,,294000.00,0.00,3,0,
producto,0.8957,0.9333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3000.0,0.0101,0.0,0.0,55,Estacion,termotanque 45l,electrodomesticos,,Nuevo,,gas,escorial,,,294000.00,0.00,1,0,,270,Vidriera,termotanque 55l,electrodomesticos,,Nuevo,,electrico,escorial,,,297000.00,0.00,1,0,
producto,0.8957,0.9333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10000.0,0.0303,0.0,0.0,271,Vidriera,termotanque 80l,electrodomesticos,,Nuevo,,gas,escorial,,,330000.00,0.00,2,0,,272,Vidriera,termotanque 90l,electrodomesticos,,Nuevo,,electrico,escorial,,,320000.00,0.00,1,0,
producto,0.8957,0.9333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3000.0,0.0101,0.0,0.0,269,Vidriera,termotanque 45l,electrodomesticos,,Nuevo,,gas,escorial,,,294000.00,0.00,3,0,,270,Vidriera,termotanque 55l,electrodomesticos,,Nuevo,,electrico,escorial,,,297000.00,0.00,1,0,
producto,0.8957,1.0,1.0,0.8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63,Estacion,mesada,cocina,"1,20m",Nuevo,negro,,,,,118000.00,0.00,1,0,,521,Vidriera,mesada,cocina,120cm,Nuevo,negro,marmolada,,,,118000.00,0.00,1,0,
producto,0.8957,1.0,1.0,0.8,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,431,Longchamps,mesada,cocina,"1,20m",Nuevo,.,marmolada,.,,,118000.00,0.00,4,0,,521,Vidriera,mesada,cocina,120cm,Nuevo,negro,marmolada,,,,118000.00,0.00,1,0,
producto,0.894,0.9268,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,730,Estacion,bolsa de herramienta,herramientas,,Nuevo,azul,,wadfow,28pcs/set,,60000.00,0.00,1,0,,662,Vidriera,bolso de herramientas,herramientas,,Nuevo,azul,,wadfow,,,60000.00,0.00,0,0,
producto,0.8923,1.0,1.0,1.0,1.0,0.1905,1.0,0.5714,1.0,1.0,1.0,300.0,0.0081,0.0,0.0,1,Estacion,silla kila,comedor,,Nuevo,negro,caño,seba maña,,,36700.00,0.00,6,0,,681,Longchamps,silla kila,comedor,,Nuevo,6 maiz y 6 rojas,caño,mania,,,37000.00,0.00,12,0,
producto,0.8913,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92,Estacion,porta micro alto,cocina,60cm,Nuevo,,pino,,,,98000.00,0.00,1,0,,380,Vidriera,porta micro alto,cocina,80cm,Nuevo,,pino,pinito,,,98000.00,0.00,1,0,
producto,0.8913,1.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,811,Longchamps,desmalezadora,herramientas,,Nuevo,naranja,,kld,,,160000.00,0.00,1,0,,620,Estacion,desmalezadora,herramientas,,Nuevo,,,k.l.d,,,160000.00,0.00,1,0,
producto,0.8913,1.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,426,Vidriera,desmalezadora,herramientas,,Nuevo,naranja,,kld,,,160000.00,0.00,1,0,,620,Estacion,desmalezadora,herramientas,,Nuevo,,,k.l.d,,,160000.00,0.00,1,0,
producto,0.8889,1.0,1.0,0.8889,1.0,0.3333,0.5,1.0,1.0,1.0,1.0,14000.0,0.0468,0.0,0.0,153,Estacion,bicicleta,deportes,"Rodado 16""",Nuevo,naranja y azul,aluminio,futura,,,299000.00,0.00,1,0,,154,Estacion,bicicleta,deportes,"Rodado 26""",Nuevo,roja,caño,futura,,,285000.00,0.00,1,0,
combo,0.882,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7037,0.0,0.0,0.0,0.0,15,Estacion,combo bajo y alacena,cocina,"1,20m",Nuevo,,pino,,,,135000.00,0.00,0,1,"alacena pino|alacenas|1 20m|nuevo||pinitos:1,bajo mesada pino|bajo mesadas|1 20m|nuevo||pinitos:1",447,Longchamps,combo bajo y alacena,cocina,"1,20m",Nuevo,.,pino,pinitos,,,135000.00,0.00,0,1,"alacena|mueble|1 20m|nuevo||:1,bajo mesada|mueble|1 20m|nuevo||:1"
