cluster,id,local,old_nombre,new_nombre,old_precio_venta,new_precio_venta,old_precio_costo,new_precio_costo,old_categoria,new_categoria,old_medida,new_medida,old_estado,new_estado,old_color,new_color,old_material,new_material,old_fabricante,new_fabricante,old_codigo,new_codigo,old_descripcion,new_descripcion,is_combo
96,630,Vidriera,combo sommier equis,combo sommier equis,374000.00,374000.0,0.00,0.0,dormitorio,dormitorio,1 plaza,1 plaza,Nuevo,Nuevo,,,resosrte,resosrte,taurus,taurus,,,,,1
96,631,Longchamps,combo sommier equis,combo sommier equis,374000.00,374000.0,0.00,0.0,dormitorio,dormitorio,1 plaza,1 plaza,Nuevo,Nuevo,,,resosrte,resosrte,taurus,taurus,,,,,1
101,251,Longchamps,termotanque 55l,termotanque 55l,297000.00,297000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,,,electrico,electrico,escorial,escorial,,,,,0
101,54,Estacion,termotanque 55l,termotanque 55l,297000.00,297000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,,,electrico,electrico,escorial,escorial,,,,,0
101,270,Vidriera,termotanque 55l,termotanque 55l,297000.00,297000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,,,electrico,electrico,escorial,escorial,,,,,0
102,204,Longchamps,placard corredizo,placard corredizo,122500.00,122500.0,0.00,0.0,dormitorio,dormitorio,"1,20m","1,20m",Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
102,350,Vidriera,placard corredizo,placard corredizo,122500.00,122500.0,0.00,0.0,dormitorio,dormitorio,"1,20m","1,20m",Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
103,250,Longchamps,termotanque 90l,termotanque 90l,320000.00,320000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,,,electrico,electrico,escorial,escorial,,,,,0
103,272,Vidriera,termotanque 90l,termotanque 90l,320000.00,320000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,,,electrico,electrico,escorial,escorial,,,,,0
104,418,Vidriera,combo taladro + moladora,combo taladro + moladora,136000.00,136000.0,0.00,0.0,herramientas,herramientas,,,Nuevo,Nuevo,amarillo,amarillo,,,konan,konan,,,,,0
104,703,Longchamps,combo taladro + moladora,combo taladro + moladora,136000.00,136000.0,0.00,0.0,herramientas,herramientas,,,Nuevo,Nuevo,amarillo,amarillo,,,konan,konan,,,,,0
105,252,Longchamps,lavarropa redondo,lavarropa redondo,205000.00,205000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,blanco,blanco,plastico,plastico,caddy,caddy,,,,,0
105,642,Estacion,lavarropa redondo,lavarropa redondo,205000.00,205000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,blanco,blanco,plastico,plastico,caddy,caddy,,,,,0
106,242,Longchamps,lavarropa semi automatico,lavarropa semi automatico,330000.00,330000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,blanco,blanco,plastico,plastico,dream,dream,,,,,0
106,643,Estacion,lavarropa semi automatico,lavarropa semi automatico,330000.00,330000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,blanco,blanco,plastico,plastico,dream,dream,,,,,0
106,664,Vidriera,lavarropa semi automatico,lavarropa semi automatico,330000.00,330000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,blanco,blanco,plastico,plastico,dream,dream,,,,,0
107,253,Longchamps,secarropa 6kg,secarropa 6kg,242000.00,242000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,,,acero,acero,caddy,caddy,,,,,0
107,552,Estacion,secarropa 6kg,secarropa 6kg,242000.00,242000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,,,acero,acero,caddy,caddy,,,,,0
120,316,Vidriera,reposeras 5 posiciones,reposeras 5 posiciones,42000.00,42000.0,0.00,0.0,jardin,jardin,,,Nuevo,Nuevo,,,caño,caño,,,,,,,0
120,33,Estacion,reposeras 5 posiciones,reposeras 5 posiciones,42000.00,42000.0,0.00,0.0,jardin,jardin,,,Nuevo,Nuevo,,,caño,caño,,,,,,,0
160,414,Vidriera,planchita botanicals,planchita botanicals,109000.00,109000.0,0.00,0.0,cuidado personal,cuidado personal,,,Nuevo,Nuevo,,,,,remington,remington,,S32A,,,0
160,439,Estacion,planchita botanicals,planchita botanicals,109000.00,109000.0,0.00,0.0,cuidado personal,cuidado personal,,,Nuevo,Nuevo,,,,,remington,remington,S32A,S32A,,,0
161,727,Longchamps,bicicleta niño,bicicleta niño,118000.00,118000.0,0.00,0.0,infantil,infantil,"Rodado 12""","Rodado 12""",Nuevo,Nuevo,azul,azul,caño,caño,aventura,aventura,,,,,0
161,513,Vidriera,bicicleta niño,bicicleta niño,118000.00,118000.0,0.00,0.0,infantil,infantil,"Rodado 12""","Rodado 12""",Nuevo,Nuevo,azul,azul,caño,caño,aventura,aventura,,,,,0
162,421,Vidriera,bordeadora electrica,bordeadora electrica,85000.00,85000.0,0.00,0.0,herramientas,herramientas,,,Nuevo,Nuevo,rojo,rojo,,,omaha,omaha,,bme-550,,,0
162,731,Estacion,bordeadora electrica,bordeadora electrica,85000.00,85000.0,0.00,0.0,herramientas,herramientas,,,Nuevo,Nuevo,rojo,rojo,,,omaha,omaha,bme-550,bme-550,,,0
163,2,Estacion,despensero,despensero,109500.00,109500.0,0.00,0.0,cocina,cocina,80cm,80cm,Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
163,161,Longchamps,despensero,despensero,109500.00,109500.0,0.00,0.0,cocina,cocina,80cm,80cm,Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
163,362,Vidriera,despensero,despensero,109500.00,109500.0,0.00,0.0,cocina,cocina,80cm,80cm,Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
170,728,Vidriera,bordeadore electrica master,bordeadore electrica master,92000.00,92000.0,0.00,0.0,herramientas,herramientas,,,Nuevo,Nuevo,verde,verde,,,trapp,trapp,,,,,0
170,794,Longchamps,bordeadore electrica master,bordeadore electrica master,92000.00,92000.0,0.00,0.0,herramientas,herramientas,,,Nuevo,Nuevo,verde,verde,,,trapp,trapp,,,,,0
171,73,Estacion,colchon extra 18alto,colchon extra 18alto,118000.00,118000.0,0.00,0.0,dormitorio,dormitorio,1 plaza,1 plaza,Nuevo,Nuevo,,,espuma,espuma,taurus,taurus,,,,,0
171,99,Longchamps,colchon extra 18alto,colchon extra 18alto,118000.00,118000.0,0.00,0.0,dormitorio,dormitorio,1 plaza,1 plaza,Nuevo,Nuevo,,,espuma,espuma,taurus,taurus,,,,,0
171,210,Vidriera,colchon extra 18alto,colchon extra 18alto,118000.00,118000.0,0.00,0.0,dormitorio,dormitorio,1 plaza,1 plaza,Nuevo,Nuevo,,,espuma,espuma,taurus,taurus,,,,,0
172,63,Estacion,mesada,mesada,123000.00,123000.0,0.00,0.0,cocina,cocina,"1,20m","1,20m",Nuevo,Nuevo,negro,negro,granitex,granitex,,,,,,,0
172,431,Longchamps,mesada,mesada,123000.00,123000.0,0.00,0.0,cocina,cocina,"1,20m","1,20m",Nuevo,Nuevo,negro,negro,granitex,granitex,,,,,,,0
182,729,Estacion,taladro percutor,taladro percutor,100000.00,100000.0,0.00,0.0,herramientas,herramientas,,,Nuevo,Nuevo,rojo,rojo,,,omaha,omaha,tbat-20,tbat-20,,,0
182,419,Vidriera,taladro percutor,taladro percutor,100000.00,100000.0,0.00,0.0,herramientas,herramientas,,,Nuevo,Nuevo,rojo,rojo,,,omaha,omaha,,tbat-20,,,0
183,141,Longchamps,biblioteca,biblioteca,38300.00,38300.0,0.00,0.0,living,living,40cm,40cm,Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
183,366,Vidriera,biblioteca,biblioteca,38300.00,38300.0,0.00,0.0,living,living,40cm,40cm,Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
206,730,Estacion,bolsa de herramienta,bolsa de herramienta,60000.00,60000.0,0.00,0.0,herramientas,herramientas,,,Nuevo,Nuevo,azul,azul,,,wadfow,wadfow,28pcs/set,28pcs/set,,,0
206,662,Vidriera,bolsa de herramienta,bolsa de herramienta,60000.00,60000.0,0.00,0.0,herramientas,herramientas,,,Nuevo,Nuevo,azul,azul,,,wadfow,wadfow,,28pcs/set,,,0
207,300,Vidriera,silla la nueva,silla la nueva,58000.00,58000.0,0.00,0.0,comedor,comedor,,,Nuevo,Nuevo,gris,gris,caño,caño,ezequiel,ezequiel,,,,,0
207,557,Estacion,silla la nueva,silla la nueva,58000.00,58000.0,0.00,0.0,comedor,comedor,,,Nuevo,Nuevo,gris,gris,caño,caño,ezequiel,ezequiel,,,,,0
207,688,Longchamps,silla la nueva,silla la nueva,58000.00,58000.0,0.00,0.0,comedor,comedor,,,Nuevo,Nuevo,gris,gris,caño,caño,ezequiel,ezequiel,,,,,0
220,601,Longchamps,conjunto super lujo,conjunto super lujo,440000.00,440000.0,0.00,0.0,dormitorio,dormitorio,2 plazas 1/2,2 plazas 1/2,Nuevo,Nuevo,,,,,taurus,taurus,,,,,1
220,602,Vidriera,conjunto super lujo,conjunto super lujo,440000.00,440000.0,0.00,0.0,dormitorio,dormitorio,2 plazas 1/2,2 plazas 1/2,Nuevo,Nuevo,,,,,taurus,taurus,,,,,1
221,608,Longchamps,conjunto luxor,conjunto luxor,618000.00,618000.0,0.00,0.0,dormitorio,dormitorio,2 plazas 1/2,2 plazas 1/2,Nuevo,Nuevo,,,resorte,resorte,taurus,taurus,,,,,1
221,609,Vidriera,conjunto luxor,conjunto luxor,618000.00,618000.0,0.00,0.0,dormitorio,dormitorio,2 plazas 1/2,2 plazas 1/2,Nuevo,Nuevo,,,resorte,resorte,taurus,taurus,,,,,1
222,611,Longchamps,conjunto silver,conjunto silver,385000.00,385000.0,0.00,0.0,dormitorio,dormitorio,2 plazas 1/2,2 plazas 1/2,Nuevo,Nuevo,,,,,taurus,taurus,,,,,1
222,612,Vidriera,conjunto silver,conjunto silver,385000.00,385000.0,0.00,0.0,dormitorio,dormitorio,2 plazas 1/2,2 plazas 1/2,Nuevo,Nuevo,,,,,taurus,taurus,,,,,1
223,615,Longchamps,conjunto flow,conjunto flow,240000.00,240000.0,0.00,0.0,dormitorio,dormitorio,1plaza,1plaza,Nuevo,Nuevo,,,espuma,espuma,taurus,taurus,,,,,1
223,616,Vidriera,conjunto flow,conjunto flow,240000.00,240000.0,0.00,0.0,dormitorio,dormitorio,1plaza,1plaza,Nuevo,Nuevo,,,espuma,espuma,taurus,taurus,,,,,1
224,613,Longchamps,conjunto equis,conjunto equis,374000.00,374000.0,0.00,0.0,dormitorio,dormitorio,1plaza,1plaza,Nuevo,Nuevo,,,resorte,resorte,taurus,taurus,,,,,1
224,614,Vidriera,conjunto equis,conjunto equis,374000.00,374000.0,0.00,0.0,dormitorio,dormitorio,1plaza,1plaza,Nuevo,Nuevo,,,resorte,resorte,taurus,taurus,,,,,1
225,636,Longchamps,combo sommier equis,combo sommier equis,374000.00,374000.0,0.00,0.0,dormitorio,dormitorio,medida,medida,Nuevo,Nuevo,,,resosrte,resosrte,taurus,taurus,,,,,1
225,639,Vidriera,combo sommier equis,combo sommier equis,374000.00,374000.0,0.00,0.0,dormitorio,dormitorio,medida,medida,Nuevo,Nuevo,,,resosrte,resosrte,taurus,taurus,,,,,1
226,654,Vidriera,combo sommier silver,combo sommier silver,385000.00,385000.0,0.00,0.0,dormitorio,dormitorio,2 1/2 plazas,2 1/2 plazas,Nuevo,Nuevo,,,resorte,resorte,taurus,taurus,,,,,1
226,655,Longchamps,combo sommier silver,combo sommier silver,385000.00,385000.0,0.00,0.0,dormitorio,dormitorio,2 1/2 plazas,2 1/2 plazas,Nuevo,Nuevo,,,resorte,resorte,taurus,taurus,,,,,1
227,656,Vidriera,combo sommier luxor,combo sommier luxor,615000.00,615000.0,0.00,0.0,dormitorio,dormitorio,2 1/2 plazas,2 1/2 plazas,Nuevo,Nuevo,,,resosrte,resosrte,taurus,taurus,,,,,1
227,657,Longchamps,combo sommier luxor,combo sommier luxor,615000.00,615000.0,0.00,0.0,dormitorio,dormitorio,2 1/2 plazas,2 1/2 plazas,Nuevo,Nuevo,,,resosrte,resosrte,taurus,taurus,,,,,1
228,659,Vidriera,combo sommier quantium,combo sommier quantium,1129000.00,1129000.0,0.00,0.0,dormitorio,dormitorio,2 1/2 plazas,2 1/2 plazas,Nuevo,Nuevo,,,resortes,resortes,taurus,taurus,,,,,1
228,660,Longchamps,combo sommier quantium,combo sommier quantium,1129000.00,1129000.0,0.00,0.0,dormitorio,dormitorio,2 1/2 plazas,2 1/2 plazas,Nuevo,Nuevo,,,resortes,resortes,taurus,taurus,,,,,1
237,114,Longchamps,colchon palace sin pillow,colchon palace sin pillow,375000.00,375000.0,0.00,0.0,dormitorio,dormitorio,2 1/2 plazas,2 1/2 plazas,Nuevo,Nuevo,,,resorte,resorte,taurus,taurus,,,,,0
237,234,Vidriera,colchon palace sin pillow,colchon palace sin pillow,375000.00,375000.0,0.00,0.0,dormitorio,dormitorio,2 1/2 plazas,2 1/2 plazas,Nuevo,Nuevo,,,resorte,resorte,taurus,taurus,,,,,0
238,230,Vidriera,colchon eco 17alto,colchon eco 17alto,86000.00,86000.0,0.00,0.0,dormitorio,dormitorio,1 1/2 plaza,1 1/2 plaza,Nuevo,Nuevo,,,espuma,espuma,taurus,taurus,,,,,0
238,105,Longchamps,colchon eco 17alto,colchon eco 17alto,86000.00,86000.0,0.00,0.0,dormitorio,dormitorio,1 1/2 plaza,1 1/2 plaza,Nuevo,Nuevo,,,espuma,espuma,taurus,taurus,,,,,0
239,386,Vidriera,batidora manual vuelty,batidora manual vuelty,65000.00,65000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,negro,negro,,,liliana,liliana,,AB101,,,0
239,542,Estacion,batidora manual vuelty,batidora manual vuelty,65000.00,65000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,negro,negro,,,liliana,liliana,AB101,AB101,,,0
240,397,Vidriera,pava electrica,pava electrica,19000.00,19000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,acero,acero,acero,acero,star,star,,,,,0
240,704,Longchamps,pava electrica,pava electrica,19000.00,19000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,acero,acero,acero,acero,star,star,,,,,0
241,56,Estacion,cajonera 6 cajones,cajonera 6 cajones,65000.00,65000.0,0.00,0.0,dormitorio,dormitorio,,,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
241,138,Longchamps,cajonera 6 cajones,cajonera 6 cajones,65000.00,65000.0,0.00,0.0,dormitorio,dormitorio,,,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
241,376,Vidriera,cajonera 6 cajones,cajonera 6 cajones,65000.00,65000.0,0.00,0.0,dormitorio,dormitorio,,,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
242,29,Estacion,mesa,mesa,36500.00,36500.0,0.00,0.0,comedor,comedor,70cm,70cm,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
242,172,Longchamps,mesa,mesa,36500.00,36500.0,0.00,0.0,comedor,comedor,70cm,70cm,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
243,27,Estacion,silla hindu,silla hindu,25000.00,25000.0,0.00,0.0,comedor,comedor,,,Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
243,126,Longchamps,silla hindu,silla hindu,25000.00,25000.0,0.00,0.0,comedor,comedor,,,Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
244,24,Estacion,cajonera asia,cajonera asia,70000.00,70000.0,0.00,0.0,dormitorio,dormitorio,1m,1m,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
244,372,Vidriera,cajonera asia,cajonera asia,70000.00,70000.0,0.00,0.0,dormitorio,dormitorio,1m,1m,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
245,38,Estacion,cama,cama,39800.00,39800.0,0.00,0.0,dormitorio,dormitorio,1 plaza,1 plaza,Nuevo,Nuevo,,,pino,pino,,,,,,,0
245,495,Vidriera,cama,cama,39800.00,39800.0,0.00,0.0,dormitorio,dormitorio,1 plaza,1 plaza,Nuevo,Nuevo,,,pino,pino,,,,,,,0
246,23,Estacion,cajonera asia,cajonera asia,60000.00,60000.0,0.00,0.0,dormitorio,dormitorio,80cm,80cm,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
246,373,Vidriera,cajonera asia,cajonera asia,60000.00,60000.0,0.00,0.0,dormitorio,dormitorio,80cm,80cm,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
247,14,Estacion,alacena,alacena,69700.00,69700.0,45000.00,45000.0,cocina,cocina,"1,20m","1,20m",Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
247,278,Longchamps,alacena,alacena,69700.00,69700.0,45000.00,45000.0,cocina,cocina,"1,20m","1,20m",Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
247,370,Vidriera,alacena,alacena,69700.00,69700.0,45000.00,45000.0,cocina,cocina,"1,20m","1,20m",Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
248,13,Estacion,bajo mesada,bajo mesada,108800.00,108800.0,0.00,0.0,cocina,cocina,"1,20m","1,20m",Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
248,261,Longchamps,bajo mesada,bajo mesada,108800.00,108800.0,0.00,0.0,cocina,cocina,"1,20m","1,20m",Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
248,369,Vidriera,bajo mesada,bajo mesada,108800.00,108800.0,0.00,0.0,cocina,cocina,"1,20m","1,20m",Nuevo,Nuevo,,,pino,pino,pinitos,pinitos,,,,,0
543,55,Estacion,termotanque 45l,termotanque 45l,294000.00,294000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,,,gas,gas,escorial,escorial,,,,,0
543,269,Vidriera,termotanque 45l,termotanque 45l,294000.00,294000.0,0.00,0.0,electrodomesticos,electrodomesticos,,,Nuevo,Nuevo,,,gas,gas,escorial,escorial,,,,,0
544,46,Estacion,mesa plegable,mesa plegable,69000.00,69000.0,0.00,0.0,comedor,comedor,2m,2m,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
544,121,Longchamps,mesa plegable,mesa plegable,69000.00,69000.0,0.00,0.0,comedor,comedor,2m,2m,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
544,312,Vidriera,mesa plegable,mesa plegable,69000.00,69000.0,0.00,0.0,comedor,comedor,2m,2m,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
545,43,Estacion,mesa plegable,mesa plegable,62000.00,62000.0,0.00,0.0,comedor,comedor,"1,50m","1,50m",Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
545,122,Longchamps,mesa plegable,mesa plegable,62000.00,62000.0,0.00,0.0,comedor,comedor,"1,50m","1,50m",Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,0
546,47,Estacion,combo quincho,combo quincho,130000.00,130000.0,0.00,0.0,jardin,jardin,2m,2m,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,1
546,148,Longchamps,combo quincho,combo quincho,130000.00,130000.0,0.00,0.0,jardin,jardin,2m,2m,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,1
546,315,Vidriera,combo quincho,combo quincho,130000.00,130000.0,0.00,0.0,jardin,jardin,2m,2m,Nuevo,Nuevo,,,pino,pino,ramon,ramon,,,,,1
